antecedent_genes,consequent_stress_samples,support,confidence,lift
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.3025246041934104,0.9888111888111889,2.547796855845368
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['bile stress'],0.3025246041934104,0.9778699861687414,2.6328135457100794
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['low iron stress', 'bile stress']",0.3025246041934104,0.9064102564102564,2.7835489740220356
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3025246041934104,0.9477211796246648,2.7650741532869434
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'low iron stress']",0.3025246041934104,0.8826466916354557,2.7650741532869434
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'osmotic stress']",0.3025246041934104,0.9290407358738502,2.7835489740220356
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'low iron stress', 'bile stress']",0.3025246041934104,0.8145161290322581,2.6328135457100794
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'osmotic stress', 'low iron stress']",0.3025246041934104,0.7794928335170893,2.5477968558453674
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['low iron stress'],0.3008130081300813,0.9723374827109268,2.567630166209532
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['low iron stress'],0.3008130081300813,0.9750346740638004,2.523428608291364
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['low iron stress', 'bile stress']",0.3008130081300813,0.8831658291457288,2.708607011435129
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['low iron stress', 'bile stress']",0.3008130081300813,0.902439024390244,2.771353482260184
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress']",0.3008130081300813,0.923784494086728,2.771353482260184
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress']",0.3008130081300813,0.9225721784776904,2.7086070114351286
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress', 'bile stress']",0.3008130081300813,0.7785160575858251,2.523428608291364
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress', 'bile stress']",0.3008130081300813,0.7943502824858758,2.567630166209532
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['low iron stress'],0.30380830124090713,0.9820193637621023,2.593196896171789
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['low iron stress'],0.30380830124090713,0.9833795013850415,2.5450253540828816
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['low iron stress', 'low iron stress']",0.30380830124090713,0.9479305740987984,2.62477932662191
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['low iron stress', 'low iron stress']",0.30380830124090713,0.9517426273458444,2.629104633696499
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['low iron stress', 'low iron stress']",0.30380830124090713,0.9454061251664447,2.55719226216896
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'low iron stress']",0.30380830124090713,0.8217592592592592,2.55719226216896
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'low iron stress']",0.30380830124090713,0.8392434988179669,2.629104633696499
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'low iron stress']",0.30380830124090713,0.8412322274881516,2.6247793266219097
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'low iron stress', 'low iron stress']",0.30380830124090713,0.7862679955703211,2.5450253540828816
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'low iron stress', 'low iron stress']",0.30380830124090713,0.8022598870056497,2.5931968961717886
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['low iron stress'],0.30937098844672656,0.977027027027027,2.5800137425561154
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['low iron stress'],0.30937098844672656,0.9890560875512995,2.55971658539024
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'nutritional downshift stress']",0.30937098844672656,0.8368055555555555,2.573177083333333
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'nutritional downshift stress']",0.30937098844672656,0.8546099290780141,2.614166759496491
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'low iron stress']",0.30937098844672656,0.9377431906614786,2.5965708964169143
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'nutritional downshift stress']",0.30937098844672656,0.8566350710900474,2.5965708964169143
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'low iron stress']",0.30937098844672656,0.9463350785340314,2.614166759496491
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'low iron stress']",0.30937098844672656,0.9513157894736842,2.5731770833333334
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'low iron stress', 'nutritional downshift stress']",0.30937098844672656,0.8006644518272424,2.55971658539024
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'low iron stress', 'nutritional downshift stress']",0.30937098844672656,0.8169491525423729,2.580013742556116
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['low iron stress'],0.31835686777920413,0.9649805447470818,2.5482028622304296
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['low iron stress'],0.31835686777920413,0.9906790945406126,2.5639169921831804
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['low iron stress', 'low iron stress']",0.31835686777920413,0.9323308270676692,2.5815842924847665
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['low iron stress', 'low iron stress']",0.31835686777920413,0.934673366834171,2.5819523147653167
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['low iron stress', 'low iron stress']",0.31835686777920413,0.9550706033376124,2.5833333333333335
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress']",0.31835686777920413,0.8611111111111112,2.5833333333333335
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress']",0.31835686777920413,0.8794326241134753,2.5819523147653167
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress']",0.31835686777920413,0.8815165876777252,2.5815842924847665
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress', 'low iron stress']",0.31835686777920413,0.823920265780731,2.5639169921831804
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress', 'low iron stress']",0.31835686777920413,0.840677966101695,2.5482028622304296
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.3072314933675653,0.9876203576341129,2.5447285289866834
"['thrA', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'rpsT', 'ribF', 'ileS']",['bile stress'],0.3072314933675653,0.9637583892617451,2.5948195342220024
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'bile stress']",0.3072314933675653,0.9808743169398908,2.9238562228169958
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'bile stress']",0.3072314933675653,0.9422572178477692,2.928264784721059
"['thrA', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'rpsT', 'ribF', 'ileS']","['bile stress', 'nutritional downshift stress']",0.3072314933675653,0.9547872340425533,2.928264784721059
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']","['bile stress', 'nutritional downshift stress']",0.3072314933675653,0.9158163265306123,2.9238562228169958
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'nutritional downshift stress', 'bile stress']",0.3072314933675653,0.8271889400921659,2.5948195342220024
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'nutritional downshift stress']",0.3072314933675653,0.7916207276736494,2.5447285289866834
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['low iron stress'],0.30166880616174585,0.9539918809201624,2.519185339785785
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'nutritional downshift stress']",0.30166880616174585,0.9387483355525966,2.8866511318242347
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['nutritional downshift stress', 'low iron stress']",0.30166880616174585,0.9143968871595332,2.8838671056569893
"['thrA', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'rpsT', 'ribF', 'ileS']","['low iron stress', 'nutritional downshift stress']",0.30166880616174585,0.9514170040485831,2.8838671056569893
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'nutritional downshift stress']",0.30166880616174585,0.9276315789473685,2.8866511318242347
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'nutritional downshift stress', 'nutritional downshift stress']",0.30166880616174585,0.7966101694915255,2.519185339785785
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.3025246041934104,0.9901960784313727,2.5513651987807253
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['bile stress'],0.3025246041934104,0.9765193370165746,2.6291770629121367
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3025246041934104,0.9064102564102564,2.8395184574138996
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3025246041934104,0.9658469945355193,2.8179580851804102
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'osmotic stress']",0.3025246041934104,0.8826466916354557,2.81795808518041
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'osmotic stress']",0.3025246041934104,0.9477211796246648,2.8395184574138996
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'osmotic stress', 'bile stress']",0.3025246041934104,0.8145161290322581,2.629177062912137
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'osmotic stress', 'osmotic stress']",0.3025246041934104,0.7794928335170893,2.5513651987807253
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['low iron stress'],0.3033804022250749,0.9542395693135935,2.519839405068778
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['osmotic stress'],0.3033804022250749,0.9440745672436752,2.524373299368958
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress']",0.3033804022250749,0.8884711779448621,2.7537893141341416
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['osmotic stress', 'low iron stress']",0.3033804022250749,0.9160206718346253,2.748062015503876
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['low iron stress', 'osmotic stress']",0.3033804022250749,0.9101412066752247,2.748062015503876
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['low iron stress', 'osmotic stress']",0.3033804022250749,0.9403183023872679,2.7537893141341416
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['low iron stress', 'osmotic stress', 'low iron stress']",0.3033804022250749,0.811212814645309,2.524373299368958
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['low iron stress', 'osmotic stress', 'osmotic stress']",0.3033804022250749,0.801129943502825,2.519839405068778
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.3303380402225075,0.9897435897435898,2.5501993045543214
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.3303380402225075,0.965,2.707328931572629
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.3303380402225075,0.9784537389100127,2.7060903998020116
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.3303380402225075,0.9846938775510204,2.651186165710524
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'bile stress']",0.3303380402225075,0.954264524103832,2.7600447931072467
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'bile stress']",0.3303380402225075,0.9662077596996246,2.757054376578782
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'control stress']",0.3303380402225075,0.9082352941176471,2.6665149275790725
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'bile stress']",0.3303380402225075,0.9698492462311559,2.666514927579072
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress']",0.3303380402225075,0.9426129426129427,2.7570543765787825
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress']",0.3303380402225075,0.9554455445544555,2.7600447931072467
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'control stress', 'bile stress']",0.3303380402225075,0.8894009216589862,2.651186165710524
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'bile stress']",0.3303380402225075,0.9136094674556213,2.706090399802011
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'bile stress']",0.3303380402225075,0.9267707082833134,2.707328931572629
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'control stress', 'control stress']",0.3303380402225075,0.8511576626240354,2.5501993045543214
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.30038510911424904,0.9901269393511988,2.5511870532125154
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.30038510911424904,0.9473684210526315,2.657863145258103
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']",['bile stress'],0.30038510911424904,0.9887323943661972,2.6620594534951647
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'bile stress']",0.30038510911424904,0.9347536617842876,2.703613004442921
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['low iron stress', 'bile stress']",0.30038510911424904,0.8785982478097623,2.694598563164586
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['low iron stress', 'control stress']",0.30038510911424904,0.8258823529411765,2.673250773993808
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'bile stress']",0.30038510911424904,0.9722991689750692,2.673250773993808
"['thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT', 'ileS', 'lspA']","['bile stress', 'control stress']",0.30038510911424904,0.9212598425196851,2.6945985631645857
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'low iron stress']",0.30038510911424904,0.8688118811881188,2.703613004442921
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['low iron stress', 'control stress', 'bile stress']",0.30038510911424904,0.8087557603686636,2.6620594534951647
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'low iron stress', 'bile stress']",0.30038510911424904,0.8427370948379352,2.6578631452581036
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'low iron stress', 'control stress']",0.30038510911424904,0.7739801543550165,2.551187053212516
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.30466409927257165,0.9902642559109874,2.551540866663702
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.30466409927257165,0.9455511288180611,2.652764691533984
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']",['bile stress'],0.30466409927257165,0.9875173370319001,2.6587880376077773
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'bile stress']",0.30466409927257165,0.8911138923654568,2.6562923041557047
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'bile stress']",0.30466409927257165,0.9343832020997375,2.7025415139939186
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'control stress']",0.30466409927257165,0.8376470588235294,2.6489596433972777
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']","['bile stress', 'bile stress']",0.30466409927257165,0.9634641407307171,2.6489596433972777
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress']",0.30466409927257165,0.8811881188118811,2.702541513993919
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']","['bile stress', 'control stress']",0.30466409927257165,0.9081632653061223,2.6562923041557047
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'control stress', 'bile stress']",0.30466409927257165,0.8202764976958525,2.6587880376077773
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'bile stress']",0.30466409927257165,0.8547418967587035,2.652764691533984
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'nutritional downshift stress', 'control stress']",0.30466409927257165,0.7850055126791621,2.5515408666637023
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.3123662815575524,0.9905020352781546,2.5521535352205595
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.3123662815575524,0.9468223086900129,2.6563310148962307
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']",['bile stress'],0.3123662815575524,0.989159891598916,2.6632104454685104
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'bile stress']",0.3123662815575524,0.9358974358974359,2.7069211728865192
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'bile stress']",0.3123662815575524,0.9136420525657072,2.665644790069985
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress']",0.3123662815575524,0.8588235294117648,2.679667006989712
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'bile stress']",0.3123662815575524,0.9746328437917223,2.679667006989712
"['thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'nhaA', 'nhaR', 'rpsT', 'ileS']","['bile stress', 'control stress']",0.3123662815575524,0.9113607990012484,2.6656447900699844
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'osmotic stress']",0.3123662815575524,0.9034653465346535,2.7069211728865192
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['osmotic stress', 'control stress', 'bile stress']",0.3123662815575524,0.8410138248847926,2.66321044546851
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'osmotic stress', 'bile stress']",0.3123662815575524,0.8763505402160865,2.656331014896231
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['bile stress', 'osmotic stress', 'control stress']",0.3123662815575524,0.804851157662624,2.5521535352205595
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['bile stress'],0.30124090714591356,0.9887640449438203,2.547675383719634
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']",['control stress'],0.30124090714591356,0.9764216366158114,2.7004702541670427
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']",['control stress'],0.30124090714591356,0.963064295485636,2.701898269567745
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['nutritional downshift stress', 'bile stress']",0.30124090714591356,0.8844221105527639,2.6363449902574096
"['thrA', 'thrB', 'thrC', 'yaaA', 'tal', 'mog', 'dnaK', 'dnaJ', 'nhaR', 'rpsT']","['control stress', 'bile stress']",0.30124090714591356,0.9526387009472259,2.718335340798128
"['yaaA', 'tal', 'mog', 'dnaK', 'rpsT', 'ribF', 'ileS', 'lspA', 'ispH', 'dapB']","['control stress', 'nutritional downshift stress']",0.30124090714591356,0.8712871287128713,2.7149306930693067
